Revendedora, Fabricante, Modelo, Ano, Kilometragem, Preco, Preço Fipe, %Desconto-Fipe, %Desconto/1000Kilometros
Localiza,JEEP,RENEGADE,2017,23083,76100,83472,8.831704044470001%,0.3825898477070699
Localiza,JEEP,RENEGADE,2017,23876,76100,83472,8.831704044470001%,0.36988332053733725
Localiza,JEEP,RENEGADE,2017,22255,76100,83472,8.831704044470001%,0.3968235102655464
Localiza,JEEP,RENEGADE,2017,22066,76100,83472,8.831704044470001%,0.40022223430778997
Localiza,JEEP,RENEGADE,2017,23375,76100,83472,8.831704044470001%,0.37781074796671804
Localiza,JEEP,RENEGADE,2017,23226,76100,83472,8.831704044470001%,0.38023438431437556
Localiza,JEEP,RENEGADE,2017,22178,76100,83472,8.831704044470001%,0.3982011833026738
Localiza,JEEP,RENEGADE,2017,21702,76180,83472,8.735863523097565%,0.40251870815544233
Localiza,JEEP,RENEGADE,2017,20638,76180,83472,8.735863523097565%,0.4232697089538042
Localiza,JEEP,RENEGADE,2017,20712,76180,83472,8.735863523097565%,0.4217575205473647
Localiza,JEEP,RENEGADE,2017,21585,76180,83472,8.735863523097565%,0.4047004319048256
Localiza,JEEP,RENEGADE,2017,22000,76180,83472,8.735863523097565%,0.39706665711092975
Localiza,JEEP,RENEGADE,2017,18652,76250,83472,8.652003066896684%,0.4638397612661065
Localiza,JEEP,RENEGADE,2017,19565,76250,83472,8.652003066896684%,0.4421958022537404
Localiza,JEEP,RENEGADE,2017,19063,76250,83472,8.652003066896684%,0.4538398587335651
Localiza,JEEP,RENEGADE,2017,16463,76330,83472,8.556162545524248%,0.5196891730760598
Localiza,JEEP,RENEGADE,2017,16384,76330,83472,8.556162545524248%,0.5221948456224748
Localiza,JEEP,RENEGADE,2017,17533,76330,83472,8.556162545524248%,0.4879755073300016
Localiza,JEEP,RENEGADE,2017,15520,76480,83472,8.37646156795093%,0.5396856882901185
Localiza,JEEP,RENEGADE,2017,13333,76550,83472,8.292601111750049%,0.6219139876818696
Localiza,JEEP,RENEGADE,2017,11547,76630,83472,8.196760590377611%,0.7097991505349508
Localiza,FORD,FUSION,2015,46020,76850,75402,-1.9203734648948303%,-0.04172819940668022
Localiza,TOYOTA,COROLLA,2014,34170,76910,65284,-17.8083450768948%,-0.5211537583592754
Localiza,FIAT,TORO,2016,46673,77190,74212,-4.0128281140516355%,-0.08597566341114186
Localiza,JEEP,RENEGADE,2016,42804,77340,75710,-2.152952053889843%,-0.050296742293887226
Localiza,FIAT,TORO,2017,51034,77380,76643,-0.9616011899325444%,-0.018841994512247367
Localiza,FIAT,TORO,2016,45752,77430,74212,-4.336225947286153%,-0.09477468028951443
Localiza,FIAT,TORO,2017,49925,77460,76643,-1.0659812376864162%,-0.021351224566086128
Localiza,FORD,FUSION,2015,45236,77460,75402,-2.729370573724835%,-0.060334915527661764
Localiza,JEEP,RENEGADE,2016,38057,77490,75710,-2.351076476026945%,-0.06177614367615074
Localiza,JEEP,RENEGADE,2016,39801,77490,75710,-2.351076476026945%,-0.05906930496022674
Localiza,FORD,FUSION,2015,43481,77540,75402,-2.835468555210737%,-0.06521016869533916
Localiza,JEEP,RENEGADE,2017,12171,77560,83472,7.08261452942304%,0.5818776314018271
Localiza,JEEP,RENEGADE,2016,37089,77570,75710,-2.456742834500066%,-0.06623733713939246
Localiza,FORD,FUSION,2015,41489,77620,75402,-2.9415665366966395%,-0.07089820527106869
Localiza,FORD,FUSION,2015,39482,77690,75402,-3.0344022704968037%,-0.07685338678663739
Localiza,FORD,FUSION,2015,39627,77690,75402,-3.0344022704968037%,-0.07657217801798738
Localiza,FORD,FUSION,2015,36793,77770,75402,-3.140500251982706%,-0.08535359710775416
Localiza,JEEP,RENEGADE,2016,30294,77790,75710,-2.747325320301149%,-0.09068576729827196
Localiza,FORD,FUSION,2015,34550,77850,75402,-3.246598233468608%,-0.09396539126128356
Localiza,FORD,FUSION,2015,32773,77920,75402,-3.3394339672687727%,-0.1018927798641842
Localiza,FORD,FUSION,2015,33436,77920,75402,-3.3394339672687727%,-0.09987241580490992
Localiza,FIAT,TORO,2017,44548,77930,76643,-1.6792140182404134%,-0.03769364111967527
Localiza,FIAT,TORO,2017,45607,77930,76643,-1.6792140182404134%,-0.03681840945098258
Localiza,JEEP,RENEGADE,2016,36601,78070,75710,-3.1171575749570732%,-0.08516358600505637
Localiza,JEEP,RENEGADE,2016,22815,78100,75710,-3.1567824593844933%,-0.1383582774975672
Localiza,FIAT,TORO,2016,41558,78150,74212,-5.306419446989705%,-0.12768400218941034
Localiza,FIAT,TORO,2016,41697,78150,74212,-5.306419446989705%,-0.12725836843469002
Localiza,FIAT,TORO,2016,38053,78390,74212,-5.629817280224223%,-0.14794285174289754
Localiza,FIAT,TORO,2016,39161,78390,74212,-5.629817280224223%,-0.14375714417609475
Localiza,FIAT,TORO,2017,43430,78410,76643,-2.3054943047636445%,-0.05308407139517037
Localiza,JEEP,RENEGADE,2016,10883,78640,75710,-3.870030379078061%,-0.3555705971222033
Localiza,TOYOTA,COROLLA,2017,16855,78790,101769,22.579567451778047%,1.3395566831856933
Localiza,TOYOTA,COROLLA,2016,59402,78900,89465,11.809087352595988%,0.19879614417783595
Localiza,TOYOTA,COROLLA,2017,35223,78900,101769,22.471479527164462%,0.6379593324768471
Localiza,TOYOTA,COROLLA,2017,42331,78900,101769,22.471479527164462%,0.5308390703761803
Localiza,TOYOTA,COROLLA,2016,32286,78900,89465,11.809087352595988%,0.36575362692712204
Localiza,TOYOTA,COROLLA,2016,34928,78900,89465,11.809087352595988%,0.33808833211932743
Localiza,TOYOTA,COROLLA,2017,36212,78900,101769,22.471479527164462%,0.620536258447642
Localiza,TOYOTA,COROLLA,2016,60778,78900,89465,11.809087352595988%,0.1942955190542126
Localiza,TOYOTA,COROLLA,2017,35510,78900,101769,22.471479527164462%,0.6328033433911876
Localiza,TOYOTA,COROLLA,2017,30393,78900,101769,22.471479527164462%,0.739339327734568
Localiza,TOYOTA,COROLLA,2016,28410,78900,89465,11.809087352595988%,0.41565194300080915
Localiza,TOYOTA,COROLLA,2017,27810,78900,101769,22.471479527164462%,0.8080068867413779
Localiza,TOYOTA,COROLLA,2017,28024,78900,101769,22.471479527164462%,0.8018369144394099
Localiza,TOYOTA,COROLLA,2016,29600,78900,89465,11.809087352595988%,0.3989421760277014
Localiza,TOYOTA,COROLLA,2017,32495,78900,101769,22.471479527164462%,0.6915152488664593
Localiza,TOYOTA,COROLLA,2016,64270,78900,89465,11.809087352595988%,0.18373897018244603
Localiza,TOYOTA,COROLLA,2017,31715,78900,101769,22.471479527164462%,0.7085218667916655
Localiza,TOYOTA,COROLLA,2016,30150,78900,89465,11.809087352595988%,0.3916648652647006
Localiza,TOYOTA,COROLLA,2017,25623,78900,101769,22.471479527164462%,0.8769700096458188
Localiza,TOYOTA,COROLLA,2017,37870,78900,101769,22.471479527164462%,0.5933690561950955
Localiza,TOYOTA,COROLLA,2016,46809,78900,89465,11.809087352595988%,0.2522770209911555
Localiza,TOYOTA,COROLLA,2017,28166,78900,101769,22.471479527164462%,0.7977945655257734
Localiza,TOYOTA,COROLLA,2017,27422,78900,101769,22.471479527164462%,0.8194391396697831
Localiza,TOYOTA,COROLLA,2017,30823,78900,101769,22.471479527164462%,0.7290254193863374
Localiza,TOYOTA,COROLLA,2017,35713,78900,101769,22.471479527164462%,0.6292064604122882
Localiza,TOYOTA,COROLLA,2016,56867,78900,89465,11.809087352595988%,0.20765786299141853
Localiza,TOYOTA,COROLLA,2017,26880,78900,101769,22.471479527164462%,0.8359614421771683
Localiza,TOYOTA,COROLLA,2016,50949,78900,89465,11.809087352595988%,0.23177796570355227
Localiza,FORD,FUSION,2015,6512,79160,75402,-4.983952680300257%,-0.7652314878397447
Localiza,FIAT,TORO,2017,37369,79210,76643,-3.349294782302363%,-0.08962522831957086
Localiza,FIAT,TORO,2017,37161,79210,76643,-3.349294782302363%,-0.09012687105921002
Localiza,FIAT,TORO,2016,34138,79500,74212,-7.125532258933865%,-0.20872117692181566
Localiza,FIAT,TORO,2016,34863,79500,74212,-7.125532258933865%,-0.20438080136914483
Localiza,TOYOTA,COROLLA,2016,24680,79550,89465,11.08254624713575%,0.44903149171977436
Localiza,FIAT,TORO,2016,53666,79700,74212,-7.395030453295963%,-0.13779474264065372
Localiza,FIAT,TORO,2016,29018,79900,74212,-7.66452864765806%,-0.26412104647500123
Localiza,AUDI,A3,2016,31628,79900,139056,42.54113450696122%,1.3450040945638884
Localiza,AUDI,A3,2016,32183,79900,139056,42.54113450696122%,1.3218100455804507
Localiza,AUDI,A3,2016,40186,79900,139056,42.54113450696122%,1.0585795034951906
Localiza,AUDI,A3,2016,27029,79900,139056,42.54113450696122%,1.573848853383693
Localiza,AUDI,A3,2016,40725,79900,139056,42.54113450696122%,1.0445694275637485
Localiza,AUDI,A3,2016,27246,79900,139056,42.54113450696122%,1.5613144385422697
Localiza,AUDI,A3,2016,38147,79900,139056,42.54113450696122%,1.1151602838146488
Localiza,AUDI,A3,2016,34174,79900,139056,42.54113450696122%,1.244802765382918
Localiza,AUDI,A3,2016,31672,79900,139056,42.54113450696122%,1.3431356204641562
Localiza,AUDI,A3,2016,26189,79900,139056,42.54113450696122%,1.6243273962184506
Localiza,AUDI,A3,2016,25910,79900,139056,42.54113450696122%,1.6418175488001707
Localiza,AUDI,A3,2016,33903,79900,139056,42.54113450696122%,1.254752669506879
Localiza,AUDI,A3,2016,36700,79900,139056,42.54113450696122%,1.1591273945386018
Localiza,AUDI,A3,2016,38015,79900,139056,42.54113450696122%,1.1190323681334498
Localiza,AUDI,A3,2016,32905,79900,139056,42.54113450696122%,1.292807831610078
Localiza,AUDI,A3,2016,26288,79900,139056,42.54113450696122%,1.6182104495021197
Localiza,AUDI,A3,2016,41660,79900,139056,42.54113450696122%,1.0211261013168484
Localiza,AUDI,A3,2016,38887,79900,139056,42.54113450696122%,1.093939891662241
Localiza,AUDI,A3,2016,25894,79900,139056,42.54113450696122%,1.6428319948623757
Localiza,AUDI,A3,2016,28446,79900,139056,42.54113450696122%,1.4954524029585272
Localiza,AUDI,A3,2016,31242,79900,139056,42.54113450696122%,1.3616213073956158
Localiza,AUDI,A3,2016,30851,79900,139056,42.54113450696122%,1.3788776904888247
Localiza,AUDI,A3,2016,33042,79900,139056,42.54113450696122%,1.287447704716921
Localiza,AUDI,A3,2016,36565,79900,139056,42.54113450696122%,1.1634068398775153
Localiza,AUDI,A3,2016,31093,79900,139056,42.54113450696122%,1.368146089501551
Localiza,AUDI,A3,2016,26740,79900,139056,42.54113450696122%,1.5908580272600583
Localiza,AUDI,A3,2016,26742,79900,139056,42.54113450696122%,1.5907390534704866
Localiza,FIAT,TORO,2016,27591,79980,74212,-7.7723279254029%,-0.28168773287195203
Localiza,FIAT,TORO,2017,35949,80000,76643,-4.380047753871847%,-0.12183721151242968
Localiza,TOYOTA,COROLLA,2017,24523,80050,101769,21.341469406204247%,0.8702279157643226
Localiza,TOYOTA,COROLLA,2017,24364,80050,101769,21.341469406204247%,0.8759068092018981
Localiza,TOYOTA,COROLLA,2017,24503,80050,101769,21.341469406204247%,0.8709381899365103
Localiza,FIAT,TORO,2016,47733,80110,74212,-7.947501751738264%,-0.16649561636858975
Localiza,TOYOTA,COROLLA,2017,22491,80130,101769,21.262860006485276%,0.9453521254884082
Localiza,FIAT,TORO,2017,32458,80160,76643,-4.588807849379591%,-0.14137243443666136
Localiza,TOYOTA,COROLLA,2017,21475,80210,101769,21.184250606766305%,0.9864150962360917
Localiza,TOYOTA,COROLLA,2017,21748,80210,101769,21.184250606766305%,0.9740333167854295
Localiza,TOYOTA,COROLLA,2017,21600,80210,101769,21.184250606766305%,0.9807069398067824
Localiza,TOYOTA,COROLLA,2017,21935,80210,101769,21.184250606766305%,0.9657298781348608
Localiza,TOYOTA,COROLLA,2017,21374,80210,101769,21.184250606766305%,0.9910760517785406
Localiza,TOYOTA,COROLLA,2017,20475,80210,101769,21.184250606766305%,1.0345893048821209
Localiza,CHEVROLET,CRUZE,2017,51149,80280,81559,1.5681898993366765%,0.030658649058390545
Localiza,TOYOTA,COROLLA,2017,19750,80290,101769,21.105641207047334%,1.0685859554983208
Localiza,FIAT,TORO,2017,30147,80320,76643,-4.7975679448873345%,-0.1591338710656539
Localiza,FIAT,TORO,2017,30369,80320,76643,-4.7975679448873345%,-0.1579706270954012
Localiza,TOYOTA,COROLLA,2017,17188,80370,101769,21.02703180732836%,1.2232841821704787
Localiza,FIAT,TORO,2017,28777,80400,76643,-4.901947992641206%,-0.17033664579335628
Localiza,FIAT,TORO,2017,26623,80480,76643,-5.006328040395078%,-0.18803816257493533
Localiza,FIAT,TORO,2017,27755,80480,76643,-5.006328040395078%,-0.18036921892185756
Localiza,TOYOTA,COROLLA,2017,15436,80530,101769,20.869813007890418%,1.3519345085113958
Localiza,TOYOTA,COROLLA,2017,11945,80690,101769,20.712594208452476%,1.733851850699186
Localiza,TOYOTA,COROLLA,2017,10270,80690,101769,20.712594208452476%,2.0166093085826575
Localiza,TOYOTA,COROLLA,2017,11556,80690,101769,20.712594208452476%,1.7922120107685797
Localiza,FIAT,TORO,2017,21215,80720,76643,-5.319468183656694%,-0.2507290810547084
Localiza,FIAT,FREEMONT,2014,49010,81240,72543,-11.988751499110872%,-0.24461348470977684
Localiza,FIAT,TORO,2016,38080,81350,74212,-9.61839055678327%,-0.25257715282642973
Localiza,CHEVROLET,CRUZE,2017,42703,81350,81559,0.25625620716291275%,0.00600075419545974
Localiza,TOYOTA,COROLLA,2017,46016,81560,101769,19.857716986508663%,0.43153002122060674
Localiza,CHEVROLET,CRUZE,2017,40972,81600,81559,-0.05027035642908814%,-0.0012269142222704741
Localiza,CHEVROLET,CRUZE,2017,40524,81600,81559,-0.05027035642908814%,-0.0012404776416801515
Localiza,CHEVROLET,CRUZE,2017,40923,81600,81559,-0.05027035642908814%,-0.0012283832574794286
Localiza,CHEVROLET,CRUZE,2017,41491,81600,81559,-0.05027035642908814%,-0.0012115674450276714
Localiza,CHEVROLET,CRUZE,2017,40700,81600,81559,-0.05027035642908814%,-0.0012351135458364203
Localiza,CHEVROLET,CRUZE,2017,40474,81600,81559,-0.05027035642908814%,-0.0012420100414845742
Localiza,CHEVROLET,CRUZE,2017,40377,81600,81559,-0.05027035642908814%,-0.0012449937200725181
Localiza,FIAT,FREEMONT,2014,41362,81650,72543,-12.553933529079305%,-0.30350635904260587
Localiza,FIAT,TORO,2016,37267,81680,74212,-10.06306257748073%,-0.2700188520307162
Localiza,FIAT,FREEMONT,2014,39506,81810,72543,-12.774492370042596%,-0.3233475680269976
Localiza,CHEVROLET,CRUZE,2017,39946,81850,81559,-0.35679692002108904%,-0.008931757579319825
Localiza,CHEVROLET,CRUZE,2017,38517,81850,81559,-0.35679692002108904%,-0.009263121657954437
Localiza,FIAT,FREEMONT,2014,34320,81970,72543,-12.995051211005887%,-0.37863265088446973
Localiza,FIAT,TORO,2017,45255,81980,76643,-6.9634539357801755%,-0.1538680823709602
Localiza,FIAT,TORO,2017,44950,81980,76643,-6.9634539357801755%,-0.1549121028626766
Localiza,CHEVROLET,CAPTIVA,2016,13520,82040,82861,0.9908159447749846%,0.07327978291361471
Localiza,CHEVROLET,CRUZE,2017,36935,82180,81559,-0.7614119839625302%,-0.020614359539812922
Localiza,CHEVROLET,CRUZE,2017,36254,82180,81559,-0.7614119839625302%,-0.021001571754586407
Localiza,CHEVROLET,CRUZE,2017,36150,82180,81559,-0.7614119839625302%,-0.021061989542821225
Localiza,FIAT,FREEMONT,2014,31615,82300,72543,-13.449953820492674%,-0.4254160494842065
Localiza,FIAT,TORO,2017,43087,82400,76643,-7.511449186488003%,-0.1743281003176755
Localiza,FIAT,FREEMONT,2015,30250,82500,81129,-1.6899012683504049%,-0.05586265803941704
Localiza,FIAT,TORO,2017,40312,82660,76643,-7.850684341688086%,-0.19474324266832252
Localiza,FIAT,TORO,2017,41267,82660,76643,-7.850684341688086%,-0.19023660806649428
Localiza,TOYOTA,COROLLA,2017,39334,82910,101769,18.53118336625102%,0.47111181813273223
Localiza,CHEVROLET,CRUZE,2016,28127,82910,66904,-23.9238311610666%,-0.8505343842813781
Localiza,FIAT,TORO,2016,30000,82910,74212,-11.720476472807633%,-0.39066952677602856
Localiza,CHEVROLET,CRUZE,2017,35876,83000,81559,-1.7668191125442931%,-0.04924656778839628
Localiza,FIAT,TORO,2016,27049,83000,74212,-11.841750660270575%,-0.43777266766249817
Localiza,FIAT,TORO,2016,25589,83080,74212,-11.949549938015416%,-0.4669617013683242
Localiza,TOYOTA,COROLLA,2017,37330,83160,101769,18.285528992129233%,0.48982156899438084
Localiza,CHEVROLET,CRUZE,2017,32530,83170,81559,-1.9752571757868538%,-0.0607192270691603
Localiza,CHEVROLET,CRUZE,2017,32170,83170,81559,-1.9752571757868538%,-0.06139868750697379
Localiza,CHEVROLET,CRUZE,2017,32964,83170,81559,-1.9752571757868538%,-0.05991982938834685
Localiza,CHEVROLET,CRUZE,2017,33189,83170,81559,-1.9752571757868538%,-0.05951362385618722
Localiza,CHEVROLET,CRUZE,2017,33539,83170,81559,-1.9752571757868538%,-0.05889258126973327
Localiza,CHEVROLET,CRUZE,2017,33746,83170,81559,-1.9752571757868538%,-0.058531341327728505
Localiza,CHEVROLET,CRUZE,2017,32450,83170,81559,-1.9752571757868538%,-0.06086891546599038
Localiza,CHEVROLET,CRUZE,2016,21736,83240,66904,-24.41707521224441%,-1.12329554272643
Localiza,CHEVROLET,CRUZE,2017,30579,83330,81559,-2.171434176485734%,-0.07100831185368653
Localiza,CHEVROLET,CRUZE,2017,31053,83330,81559,-2.171434176485734%,-0.06992445985978406
Localiza,CHEVROLET,CRUZE,2017,31810,83330,81559,-2.171434176485734%,-0.06826048148394373
Localiza,TOYOTA,COROLLA,2017,34910,83410,101769,18.03987461800745%,0.5167389824985663
Localiza,CHEVROLET,CRUZE,2017,29799,83410,81559,-2.2695226768351744%,-0.07615847908842867
Localiza,CHEVROLET,CRUZE,2017,29369,83410,81559,-2.2695226768351744%,-0.07727349938151769
Localiza,CHEVROLET,CRUZE,2017,29881,83410,81559,-2.2695226768351744%,-0.07594949055736479
Localiza,CHEVROLET,CRUZE,2017,29299,83410,81559,-2.2695226768351744%,-0.07745811183737797
Localiza,CHEVROLET,CRUZE,2017,28008,83410,81559,-2.2695226768351744%,-0.08102833649309774
Localiza,CHEVROLET,CRUZE,2017,29790,83410,81559,-2.2695226768351744%,-0.07618148692004882
Localiza,TOYOTA,COROLLA,2017,35500,83410,101769,18.03987461800745%,0.5081511680799822
Localiza,CHEVROLET,CRUZE,2017,29210,83410,81559,-2.2695226768351744%,-0.07769411101417871
Localiza,TOYOTA,COROLLA,2017,34881,83410,101769,18.03987461800745%,0.5171685860331245
Localiza,CHEVROLET,CRUZE,2017,28850,83410,81559,-2.2695226768351744%,-0.07866357065041678
Localiza,CHEVROLET,CRUZE,2017,28760,83410,81559,-2.2695226768351744%,-0.07890972764629792
Localiza,TOYOTA,COROLLA,2017,35942,83410,101769,18.03987461800745%,0.5019023069306249
Localiza,CHEVROLET,CRUZE,2017,27300,83500,81559,-2.3798722397282948%,-0.0871716142166329
Localiza,CHEVROLET,CRUZE,2017,26681,83500,81559,-2.3798722397282948%,-0.08919392248438254
Localiza,CHEVROLET,CRUZE,2017,27271,83500,81559,-2.3798722397282948%,-0.08726430917161539
Localiza,CHEVROLET,CRUZE,2017,27500,83500,81559,-2.3798722397282948%,-0.0865376618933237
Localiza,CHEVROLET,CRUZE,2017,26596,83500,81559,-2.3798722397282948%,-0.08947897280626743
Localiza,CHEVROLET,CRUZE,2017,27168,83500,81559,-2.3798722397282948%,-0.0875951356225218
Localiza,CHEVROLET,CRUZE,2017,27819,83500,81559,-2.3798722397282948%,-0.08554537166528738
Localiza,CHEVROLET,CRUZE,2017,26253,83500,81559,-2.3798722397282948%,-0.09064798658217015
Localiza,CHEVROLET,CRUZE,2017,26649,83500,81559,-2.3798722397282948%,-0.08930102212864147
Localiza,CHEVROLET,CRUZE,2017,26251,83500,81559,-2.3798722397282948%,-0.0906548925692631
Localiza,CHEVROLET,CRUZE,2017,26103,83500,81559,-2.3798722397282948%,-0.09116887219308516
Localiza,CHEVROLET,CRUZE,2017,27741,83500,81559,-2.3798722397282948%,-0.08578589286022259
Localiza,CHEVROLET,CRUZE,2017,26462,83500,81559,-2.3798722397282948%,-0.08993206513729717
Localiza,CHEVROLET,CRUZE,2017,27432,83500,81559,-2.3798722397282948%,-0.08675216854621423
Localiza,CHEVROLET,CRUZE,2017,24215,83580,81559,-2.477960740077735%,-0.10232741741318695
Localiza,CHEVROLET,CRUZE,2017,24530,83580,81559,-2.477960740077735%,-0.10101344177072825
Localiza,CHEVROLET,CRUZE,2017,25422,83580,81559,-2.477960740077735%,-0.0974692498948879
Localiza,CHEVROLET,CRUZE,2017,25490,83580,81559,-2.477960740077735%,-0.09720924012701483
Localiza,CHEVROLET,CRUZE,2017,24598,83580,81559,-2.477960740077735%,-0.1007342062717076
Localiza,CHEVROLET,CRUZE,2017,24013,83580,81559,-2.477960740077735%,-0.10318817107011473
Localiza,CHEVROLET,CRUZE,2017,25881,83580,81559,-2.477960740077735%,-0.09574069778524592
Localiza,CHEVROLET,CRUZE,2017,24144,83580,81559,-2.477960740077735%,-0.10262831808149658
Localiza,CHEVROLET,CRUZE,2017,24839,83580,81559,-2.477960740077735%,-0.09975687359411171
Localiza,CHEVROLET,CRUZE,2017,24474,83580,81559,-2.477960740077735%,-0.10124456547815056
Localiza,CHEVROLET,CRUZE,2017,25503,83580,81559,-2.477960740077735%,-0.09715969024771545
Localiza,CHEVROLET,CRUZE,2017,24989,83580,81559,-2.477960740077735%,-0.0991580928402455
Localiza,CHEVROLET,CRUZE,2017,25370,83580,81559,-2.477960740077735%,-0.09766902132662232
Localiza,CHEVROLET,CRUZE,2017,25810,83580,81559,-2.477960740077735%,-0.09600405796279629
Localiza,CHEVROLET,CRUZE,2017,22106,83660,81559,-2.5760492404271753%,-0.11652640523034222
Localiza,CHEVROLET,CRUZE,2017,23406,83660,81559,-2.5760492404271753%,-0.11005465204542125
Localiza,CHEVROLET,CRUZE,2017,22604,83660,81559,-2.5760492404271753%,-0.11395926743761006
Localiza,TOYOTA,COROLLA,2017,32463,83660,101769,17.79422024388566%,0.5481216191438413
Localiza,TOYOTA,COROLLA,2017,32329,83660,101769,17.79422024388566%,0.550393450166584
Localiza,TOYOTA,COROLLA,2017,32293,83660,101769,17.79422024388566%,0.5510070057560433
Localiza,TOYOTA,COROLLA,2017,33800,83660,101769,17.79422024388566%,0.5264406450662898
Localiza,CHEVROLET,CRUZE,2017,23032,83660,81559,-2.5760492404271753%,-0.11184167240164875
Localiza,CHEVROLET,CRUZE,2017,20233,83740,81559,-2.6741377407766156%,-0.13216060792609546
Localiza,CHEVROLET,CRUZE,2017,21502,83740,81559,-2.6741377407766156%,-0.12436114685283986
Localiza,CHEVROLET,CRUZE,2017,20932,83740,81559,-2.6741377407766156%,-0.127747467671935
Localiza,CHEVROLET,CRUZE,2017,21750,83740,81559,-2.6741377407766156%,-0.12294320908356468
Localiza,CHEVROLET,CRUZE,2017,20650,83740,81559,-2.6741377407766156%,-0.1294919248838611
Localiza,CHEVROLET,CRUZE,2017,21146,83740,81559,-2.6741377407766156%,-0.12645470945177167
Localiza,CHEVROLET,CRUZE,2017,20578,83740,81559,-2.6741377407766156%,-0.1299449798715494
Localiza,CHEVROLET,CRUZE,2017,20143,83740,81559,-2.6741377407766156%,-0.13275107926810045
Localiza,CHEVROLET,CRUZE,2017,18503,83830,81559,-2.784487303669736%,-0.1504802909462676
Localiza,CHEVROLET,CRUZE,2017,19332,83830,81559,-2.784487303669736%,-0.14402768859823803
Localiza,TOYOTA,COROLLA,2017,30343,83830,101769,17.627175269482848%,0.5809113916913672
Localiza,CHEVROLET,CRUZE,2017,18475,83830,81559,-2.784487303669736%,-0.15070834074852435
Localiza,CHEVROLET,CRUZE,2017,19672,83830,81559,-2.784487303669736%,-0.14153851998524555
Localiza,CHEVROLET,CRUZE,2017,19259,83830,81559,-2.784487303669736%,-0.14457358793716177
Localiza,CHEVROLET,CRUZE,2017,19300,83830,81559,-2.784487303669736%,-0.1442664786109391
Localiza,CHEVROLET,CRUZE,2017,18939,83830,81559,-2.784487303669736%,-0.1470162251145584
Localiza,TOYOTA,COROLLA,2017,31566,83830,101769,17.627175269482848%,0.5584051468141682
Localiza,CHEVROLET,CRUZE,2017,16743,83910,81559,-2.8825758040191762%,-0.17215574558165173
Localiza,CHEVROLET,CRUZE,2017,17308,83910,81559,-2.8825758040191762%,-0.16653624149397286
Localiza,CHEVROLET,CRUZE,2017,16914,83910,81559,-2.8825758040191762%,-0.1704153593862948
Localiza,CHEVROLET,CRUZE,2017,17265,83910,81559,-2.8825758040191762%,-0.166950990618509
Localiza,CHEVROLET,CRUZE,2017,17796,83910,81559,-2.8825758040191762%,-0.1619697591739718
Localiza,CHEVROLET,CRUZE,2017,17565,83910,81559,-2.8825758040191762%,-0.1640997269736523
Localiza,CHEVROLET,CRUZE,2017,16242,83910,81559,-2.8825758040191762%,-0.17746572702205113
Localiza,AUDI,A3,2016,24889,83960,139056,39.621447474398806%,1.591862092181551
Localiza,TOYOTA,COROLLA,2017,29480,84000,101769,17.460130295080035%,0.5922502728903373
Localiza,AUDI,A3,2016,22892,84050,139056,39.556725348061214%,1.7278960969755477
Localiza,AUDI,A3,2016,23030,84050,139056,39.556725348061214%,1.7175426750059144
Localiza,CHEVROLET,CRUZE,2017,15903,84070,81559,-3.078752804718057%,-0.19358355160450558
Localiza,CHEVROLET,CRUZE,2017,15165,84070,81559,-3.078752804718057%,-0.20300361365673592
Localiza,CHEVROLET,CRUZE,2017,14225,84070,81559,-3.078752804718057%,-0.2164173207309192
Localiza,TOYOTA,COROLLA,2017,26213,84080,101769,17.381520895361064%,0.6630625198505021
Localiza,TOYOTA,COROLLA,2017,26150,84080,101769,17.381520895361064%,0.6646598942817125
Localiza,TOYOTA,COROLLA,2017,26959,84080,101769,17.381520895361064%,0.6447151667418792
Localiza,TOYOTA,COROLLA,2017,27313,84080,101769,17.381520895361064%,0.6363594089244001
Localiza,TOYOTA,COROLLA,2017,26722,84080,101769,17.381520895361064%,0.6504329938764758
Localiza,TOYOTA,COROLLA,2017,26160,84080,101769,17.381520895361064%,0.6644058291105487
Localiza,TOYOTA,COROLLA,2017,26790,84080,101769,17.381520895361064%,0.6487820870949597
Localiza,TOYOTA,COROLLA,2017,27718,84080,101769,17.381520895361064%,0.627061614609512
Localiza,TOYOTA,COROLLA,2017,26820,84080,101769,17.381520895361064%,0.6480564071198338
Localiza,TOYOTA,COROLLA,2017,26638,84080,101769,17.381520895361064%,0.6524839857112152
Localiza,TOYOTA,COROLLA,2017,26500,84080,101769,17.381520895361064%,0.6558816986287711
Localiza,TOYOTA,COROLLA,2017,27776,84080,101769,17.381520895361064%,0.6257522732966506
Localiza,AUDI,A3,2016,21705,84130,139056,39.49919456909446%,1.819736228190107
Localiza,AUDI,A3,2016,20227,84130,139056,39.49919456909446%,1.952698960307221
Localiza,AUDI,A3,2016,18560,84220,139056,39.43447244275688%,2.124587707707391
Localiza,CHEVROLET,CRUZE,2017,11376,84240,81559,-3.2871908679606174%,-0.2889330111594109
Localiza,CHEVROLET,CRUZE,2017,10583,84240,81559,-3.2871908679606174%,-0.31058114776649826
Localiza,CHEVROLET,CRUZE,2017,10392,84240,81559,-3.2871908679606174%,-0.3162889317772171
Localiza,TOYOTA,COROLLA,2017,25248,84250,101769,17.21447592095825%,0.6817884241339559
Localiza,TOYOTA,COROLLA,2017,25473,84250,101769,17.21447592095825%,0.6757665039239323
